order_product_id,order_id,user_id,order_ts,channel,product_id,qty,gross_amount,discount_amount,net_sales_amount,influencer_id,coupon_id
OPO001366_P011,O001366,U0155,2025-12-20 14:17:00,자사몰,P011,1,55000,0,55000,,
OPO001366_P006,O001366,U0155,2025-12-20 14:17:00,자사몰,P006,1,45000,0,45000,,
OPO001367_P005,O001367,U0024,2025-12-21 09:03:00,자사몰,P005,1,69000,0,69000,,
OPO001368_P004,O001368,U0241,2025-12-21 18:06:00,자사몰,P004,1,79000,0,79000,,
OPO001369_P010,O001369,U0186,2025-12-21 10:06:00,자사몰,P010,1,38000,0,38000,,
OPO001370_P012,O001370,U0066,2025-12-21 20:51:00,자사몰,P012,1,65000,0,65000,,
OPO001371_P001,O001371,U0190,2025-12-21 13:13:00,자사몰,P001,1,49000,0,49000,,
OPO001372_P014,O001372,U0066,2025-12-21 18:07:00,네이버,P014,1,85000,0,85000,,
OPO001373_P008,O001373,U0097,2025-12-21 16:59:00,자사몰,P008,1,120000,0,120000,,
OPO001374_P002,O001374,U0154,2025-12-21 21:12:00,네이버,P002,1,89000,3000,86000,,C001
OPO001375_P008,O001375,U0281,2025-12-21 21:54:00,네이버,P008,1,120000,0,120000,,
OPO001375_P005,O001375,U0281,2025-12-21 21:54:00,네이버,P005,1,69000,0,69000,,
OPO001376_P007,O001376,U0229,2025-12-21 10:58:00,네이버,P007,1,32000,0,32000,,
OPO001377_P002,O001377,U0257,2025-12-21 11:38:00,네이버,P002,1,89000,0,89000,,
OPO001378_P006,O001378,U0289,2025-12-21 20:12:00,자사몰,P006,1,45000,0,45000,,
OPO001379_P008,O001379,U0272,2025-12-21 10:10:00,지그재그,P008,1,120000,0,120000,,
OPO001380_P002,O001380,U0199,2025-12-21 13:13:00,쿠팡,P002,1,89000,0,89000,,
OPO001381_P011,O001381,U0004,2025-12-21 21:32:00,지그재그,P011,1,55000,0,55000,,
OPO001382_P008,O001382,U0132,2025-12-21 12:18:00,자사몰,P008,1,120000,0,120000,,
OPO001383_P002,O001383,U0114,2025-12-21 12:18:00,자사몰,P002,1,89000,0,89000,,
OPO001384_P010,O001384,U0142,2025-12-21 13:55:00,에이블리,P010,1,38000,0,38000,,
OPO001385_P009,O001385,U0107,2025-12-21 09:41:00,쿠팡,P009,1,98000,0,98000,,
OPO001386_P011,O001386,U0166,2025-12-21 20:56:00,자사몰,P011,1,55000,0,55000,,
OPO001387_P013,O001387,U0150,2025-12-21 09:40:00,자사몰,P013,1,149000,0,149000,,
OPO001387_P005,O001387,U0150,2025-12-21 09:40:00,자사몰,P005,1,69000,0,69000,,
OPO001388_P013,O001388,U0143,2025-12-21 09:34:00,자사몰,P013,1,149000,0,149000,,
OPO001389_P010,O001389,U0298,2025-12-21 20:44:00,자사몰,P010,1,38000,0,38000,,
OPO001390_P003,O001390,U0282,2025-12-21 16:14:00,자사몰,P003,1,59000,0,59000,,
OPO001391_P005,O001391,U0202,2025-12-21 12:46:00,자사몰,P005,1,69000,0,69000,,
OPO001392_P013,O001392,U0245,2025-12-21 11:29:00,자사몰,P013,1,149000,0,149000,,
OPO001393_P000,O001393,U0291,2025-12-21 20:11:00,쿠팡,P000,1,29000,0,29000,,
OPO001394_P002,O001394,U0090,2025-12-21 19:38:00,지그재그,P002,1,89000,3000,86000,,C001
OPO001395_P012,O001395,U0206,2025-12-21 17:08:00,자사몰,P012,1,65000,3000,62000,,C001
OPO001396_P010,O001396,U0196,2025-12-21 22:00:00,자사몰,P010,1,38000,0,38000,,
OPO001397_P010,O001397,U0067,2025-12-21 10:17:00,자사몰,P010,1,38000,0,38000,,
OPO001398_P005,O001398,U0004,2025-12-21 10:34:00,에이블리,P005,1,69000,0,69000,,
OPO001399_P007,O001399,U0043,2025-12-21 16:48:00,자사몰,P007,1,32000,0,32000,,
OPO001400_P011,O001400,U0157,2025-12-21 11:15:00,자사몰,P011,1,55000,0,55000,,
OPO001401_P004,O001401,U0278,2025-12-21 22:02:00,자사몰,P004,1,79000,0,79000,,
OPO001402_P006,O001402,U0212,2025-12-21 12:01:00,자사몰,P006,1,45000,0,45000,,
OPO001403_P011,O001403,U0146,2025-12-21 19:24:00,자사몰,P011,1,55000,0,55000,,
OPO001404_P004,O001404,U0057,2025-12-21 10:14:00,쿠팡,P004,1,79000,0,79000,,
OPO001405_P002,O001405,U0170,2025-12-21 10:57:00,자사몰,P002,1,89000,0,89000,,
OPO001406_P014,O001406,U0271,2025-12-21 11:43:00,자사몰,P014,1,85000,0,85000,,
OPO001407_P004,O001407,U0154,2025-12-21 13:22:00,네이버,P004,1,79000,0,79000,,
OPO001407_P007,O001407,U0154,2025-12-21 13:22:00,네이버,P007,1,32000,0,32000,,
OPO001408_P000,O001408,U0135,2025-12-21 20:51:00,지그재그,P000,1,29000,0,29000,,
OPO001409_P007,O001409,U0076,2025-12-21 11:20:00,네이버,P007,1,32000,0,32000,,
OPO001410_P011,O001410,U0244,2025-12-21 10:36:00,지그재그,P011,1,55000,0,55000,,
OPO001411_P005,O001411,U0046,2025-12-21 11:11:00,자사몰,P005,1,69000,0,69000,,
OPO001412_P005,O001412,U0217,2025-12-21 15:38:00,쿠팡,P005,1,69000,0,69000,,
OPO001413_P007,O001413,U0125,2025-12-21 17:31:00,자사몰,P007,1,32000,0,32000,,
OPO001414_P009,O001414,U0117,2025-12-21 18:45:00,자사몰,P009,1,98000,0,98000,,
OPO001415_P013,O001415,U0112,2025-12-21 12:23:00,네이버,P013,1,149000,3000,146000,,C002
OPO001416_P013,O001416,U0068,2025-12-21 09:58:00,에이블리,P013,1,149000,0,149000,,
OPO001417_P014,O001417,U0071,2025-12-21 11:53:00,자사몰,P014,1,85000,0,85000,,
OPO001417_P006,O001417,U0071,2025-12-21 11:53:00,자사몰,P006,1,45000,0,45000,,
OPO001418_P011,O001418,U0114,2025-12-21 11:07:00,자사몰,P011,1,55000,0,55000,,
OPO001418_P002,O001418,U0114,2025-12-21 11:07:00,자사몰,P002,1,89000,0,89000,,
OPO001419_P001,O001419,U0013,2025-12-21 15:23:00,네이버,P001,1,49000,0,49000,,
OPO001420_P002,O001420,U0037,2025-12-21 18:55:00,쿠팡,P002,1,89000,0,89000,,
OPO001421_P006,O001421,U0040,2025-12-21 09:36:00,자사몰,P006,1,45000,0,45000,,
OPO001421_P002,O001421,U0040,2025-12-21 09:36:00,자사몰,P002,1,89000,0,89000,,
OPO001422_P004,O001422,U0240,2025-12-21 20:33:00,네이버,P004,1,79000,0,79000,,
OPO001423_P001,O001423,U0172,2025-12-21 19:44:00,쿠팡,P001,1,49000,0,49000,,
OPO001424_P006,O001424,U0016,2025-12-21 11:32:00,네이버,P006,1,45000,0,45000,,
OPO001425_P008,O001425,U0232,2025-12-21 22:16:00,쿠팡,P008,1,120000,0,120000,,
OPO001425_P004,O001425,U0232,2025-12-21 22:16:00,쿠팡,P004,1,79000,0,79000,,
OPO001426_P002,O001426,U0216,2025-12-21 13:05:00,에이블리,P002,1,89000,0,89000,,
OPO001427_P011,O001427,U0205,2025-12-21 12:25:00,네이버,P011,1,55000,0,55000,,
OPO001428_P010,O001428,U0039,2025-12-21 16:30:00,지그재그,P010,1,38000,0,38000,,
OPO001429_P003,O001429,U0194,2025-12-21 21:23:00,자사몰,P003,1,59000,0,59000,,
OPO001430_P000,O001430,U0053,2025-12-21 18:49:00,자사몰,P000,1,29000,0,29000,,
OPO001430_P003,O001430,U0053,2025-12-21 18:49:00,자사몰,P003,1,59000,0,59000,,
OPO001431_P014,O001431,U0277,2025-12-21 12:38:00,자사몰,P014,1,85000,0,85000,,
OPO001432_P009,O001432,U0282,2025-12-21 09:15:00,자사몰,P009,1,98000,0,98000,,
OPO001433_P001,O001433,U0288,2025-12-21 16:02:00,에이블리,P001,1,49000,0,49000,,
OPO001434_P008,O001434,U0004,2025-12-21 21:18:00,에이블리,P008,1,120000,0,120000,,
OPO001434_P003,O001434,U0004,2025-12-21 21:18:00,에이블리,P003,1,59000,0,59000,,
OPO001435_P005,O001435,U0200,2025-12-21 11:44:00,네이버,P005,1,69000,0,69000,,
OPO001436_P009,O001436,U0257,2025-12-21 21:49:00,자사몰,P009,1,98000,0,98000,,
OPO001437_P002,O001437,U0244,2025-12-21 22:02:00,쿠팡,P002,1,89000,0,89000,,
OPO001438_P003,O001438,U0040,2025-12-21 10:45:00,지그재그,P003,1,59000,0,59000,,
OPO001439_P011,O001439,U0072,2025-12-21 11:32:00,네이버,P011,1,55000,0,55000,,
OPO001440_P005,O001440,U0267,2025-12-21 14:28:00,에이블리,P005,1,69000,0,69000,,
OPO001441_P003,O001441,U0220,2025-12-21 20:49:00,자사몰,P003,1,59000,0,59000,,
OPO001442_P001,O001442,U0038,2025-12-21 18:40:00,에이블리,P001,1,49000,4900,44100,,C003
OPO001442_P012,O001442,U0038,2025-12-21 18:40:00,에이블리,P012,1,65000,6500,58500,,C003
OPO001443_P007,O001443,U0158,2025-12-21 21:50:00,쿠팡,P007,1,32000,0,32000,,
OPO001443_P001,O001443,U0158,2025-12-21 21:50:00,쿠팡,P001,1,49000,0,49000,,
OPO001444_P005,O001444,U0086,2025-12-21 11:04:00,에이블리,P005,1,69000,0,69000,,
OPO001445_P007,O001445,U0036,2025-12-21 21:29:00,자사몰,P007,1,32000,0,32000,,
OPO001446_P007,O001446,U0226,2025-12-21 11:07:00,네이버,P007,1,32000,0,32000,,
OPO001446_P000,O001446,U0226,2025-12-21 11:07:00,네이버,P000,1,29000,0,29000,,
OPO001447_P002,O001447,U0146,2025-12-22 22:39:00,쿠팡,P002,1,89000,0,89000,,
OPO001447_P007,O001447,U0146,2025-12-22 22:39:00,쿠팡,P007,1,32000,0,32000,,
OPO001448_P004,O001448,U0160,2025-12-22 19:26:00,자사몰,P004,1,79000,0,79000,,
OPO001449_P003,O001449,U0021,2025-12-22 19:03:00,네이버,P003,1,59000,0,59000,,
OPO001450_P002,O001450,U0287,2025-12-22 22:06:00,자사몰,P002,1,89000,0,89000,,
OPO001451_P005,O001451,U0037,2025-12-22 22:29:00,자사몰,P005,1,69000,0,69000,,
OPO001452_P011,O001452,U0273,2025-12-22 16:06:00,에이블리,P011,1,55000,0,55000,,
OPO001453_P005,O001453,U0203,2025-12-22 12:25:00,네이버,P005,1,69000,0,69000,,
OPO001454_P007,O001454,U0248,2025-12-22 20:30:00,자사몰,P007,1,32000,3000,29000,,C001
OPO001455_P009,O001455,U0240,2025-12-22 12:20:00,자사몰,P009,1,98000,0,98000,,
OPO001456_P007,O001456,U0031,2025-12-22 14:50:00,에이블리,P007,1,32000,0,32000,,
OPO001457_P004,O001457,U0108,2025-12-22 21:43:00,지그재그,P004,1,79000,0,79000,,
OPO001458_P013,O001458,U0042,2025-12-22 13:25:00,자사몰,P013,1,149000,0,149000,,
OPO001459_P013,O001459,U0214,2025-12-22 19:57:00,쿠팡,P013,1,149000,14900,134100,,C003
OPO001460_P005,O001460,U0219,2025-12-22 21:19:00,자사몰,P005,1,69000,0,69000,,
OPO001461_P011,O001461,U0246,2025-12-22 20:50:00,쿠팡,P011,1,55000,0,55000,,
OPO001462_P009,O001462,U0292,2025-12-22 09:35:00,자사몰,P009,1,98000,0,98000,,
OPO001463_P011,O001463,U0296,2025-12-22 14:42:00,네이버,P011,1,55000,0,55000,,
OPO001463_P014,O001463,U0296,2025-12-22 14:42:00,네이버,P014,1,85000,0,85000,,
OPO001464_P013,O001464,U0162,2025-12-22 16:59:00,자사몰,P013,1,149000,0,149000,,
OPO001465_P013,O001465,U0208,2025-12-22 20:00:00,자사몰,P013,1,149000,0,149000,,
OPO001465_P014,O001465,U0208,2025-12-22 20:00:00,자사몰,P014,1,85000,0,85000,,
OPO001466_P011,O001466,U0230,2025-12-22 18:06:00,네이버,P011,1,55000,0,55000,,
OPO001467_P003,O001467,U0215,2025-12-22 21:10:00,네이버,P003,1,59000,0,59000,,
OPO001468_P005,O001468,U0097,2025-12-22 18:00:00,에이블리,P005,1,69000,6900,62100,,C003
OPO001469_P007,O001469,U0257,2025-12-22 10:44:00,지그재그,P007,1,32000,0,32000,,
OPO001470_P012,O001470,U0180,2025-12-22 17:27:00,자사몰,P012,1,65000,0,65000,,
OPO001471_P002,O001471,U0090,2025-12-22 14:11:00,쿠팡,P002,1,89000,0,89000,,
OPO001472_P010,O001472,U0195,2025-12-22 19:44:00,자사몰,P010,1,38000,0,38000,,
OPO001473_P010,O001473,U0050,2025-12-22 21:53:00,에이블리,P010,1,38000,3800,34200,,C003
OPO001474_P001,O001474,U0053,2025-12-22 21:39:00,쿠팡,P001,1,49000,0,49000,,
OPO001474_P010,O001474,U0053,2025-12-22 21:39:00,쿠팡,P010,1,38000,0,38000,,
OPO001475_P003,O001475,U0297,2025-12-22 19:18:00,지그재그,P003,1,59000,0,59000,,
OPO001475_P014,O001475,U0297,2025-12-22 19:18:00,지그재그,P014,1,85000,0,85000,,
OPO001476_P001,O001476,U0282,2025-12-22 12:54:00,자사몰,P001,1,49000,0,49000,,
OPO001477_P011,O001477,U0237,2025-12-22 22:41:00,쿠팡,P011,1,55000,0,55000,,
OPO001478_P010,O001478,U0191,2025-12-22 17:18:00,네이버,P010,1,38000,0,38000,,
OPO001479_P000,O001479,U0212,2025-12-22 09:57:00,네이버,P000,1,29000,2900,26100,,C003
OPO001479_P014,O001479,U0212,2025-12-22 09:57:00,네이버,P014,1,85000,8500,76500,,C003
OPO001480_P009,O001480,U0265,2025-12-22 18:20:00,지그재그,P009,1,98000,0,98000,,
OPO001481_P006,O001481,U0123,2025-12-22 15:12:00,쿠팡,P006,1,45000,0,45000,,
OPO001482_P002,O001482,U0295,2025-12-22 19:24:00,쿠팡,P002,1,89000,0,89000,,
OPO001482_P006,O001482,U0295,2025-12-22 19:24:00,쿠팡,P006,1,45000,0,45000,,
OPO001483_P002,O001483,U0264,2025-12-22 12:06:00,자사몰,P002,1,89000,0,89000,,
OPO001484_P004,O001484,U0295,2025-12-22 22:48:00,네이버,P004,1,79000,0,79000,,
OPO001485_P006,O001485,U0081,2025-12-22 12:05:00,에이블리,P006,1,45000,4500,40500,,C003
OPO001486_P001,O001486,U0078,2025-12-22 20:34:00,자사몰,P001,1,49000,0,49000,,
OPO001486_P009,O001486,U0078,2025-12-22 20:34:00,자사몰,P009,1,98000,0,98000,,
OPO001487_P002,O001487,U0066,2025-12-22 19:40:00,에이블리,P002,1,89000,0,89000,,
OPO001488_P012,O001488,U0113,2025-12-22 17:53:00,자사몰,P012,1,65000,0,65000,,
OPO001489_P014,O001489,U0193,2025-12-22 19:03:00,네이버,P014,1,85000,0,85000,,
OPO001490_P007,O001490,U0011,2025-12-22 18:55:00,네이버,P007,1,32000,0,32000,,
OPO001491_P001,O001491,U0062,2025-12-22 13:16:00,자사몰,P001,1,49000,0,49000,,
OPO001491_P014,O001491,U0062,2025-12-22 13:16:00,자사몰,P014,1,85000,0,85000,,
OPO001492_P012,O001492,U0185,2025-12-22 12:25:00,에이블리,P012,1,65000,3000,62000,,C001
OPO001493_P010,O001493,U0039,2025-12-22 15:24:00,자사몰,P010,1,38000,0,38000,,
OPO001493_P007,O001493,U0039,2025-12-22 15:24:00,자사몰,P007,1,32000,0,32000,,
OPO001494_P009,O001494,U0092,2025-12-22 11:42:00,자사몰,P009,1,98000,0,98000,,
OPO001495_P009,O001495,U0060,2025-12-22 14:30:00,에이블리,P009,1,98000,3000,95000,,C002
OPO001495_P008,O001495,U0060,2025-12-22 14:30:00,에이블리,P008,1,120000,3000,117000,,C002
OPO001496_P000,O001496,U0130,2025-12-22 12:38:00,에이블리,P000,1,29000,0,29000,,
OPO001497_P000,O001497,U0078,2025-12-22 14:07:00,자사몰,P000,1,29000,0,29000,,
OPO001497_P005,O001497,U0078,2025-12-22 14:07:00,자사몰,P005,1,69000,0,69000,,
OPO001498_P003,O001498,U0042,2025-12-22 11:17:00,네이버,P003,1,59000,0,59000,,
OPO001499_P012,O001499,U0178,2025-12-22 19:18:00,네이버,P012,1,65000,0,65000,,
OPO001500_P010,O001500,U0262,2025-12-22 12:16:00,에이블리,P010,1,38000,0,38000,,
OPO001501_P009,O001501,U0143,2025-12-22 10:37:00,에이블리,P009,1,98000,0,98000,,
OPO001502_P006,O001502,U0105,2025-12-22 16:27:00,에이블리,P006,1,45000,0,45000,,
OPO001502_P009,O001502,U0105,2025-12-22 16:27:00,에이블리,P009,1,98000,0,98000,,
OPO001503_P009,O001503,U0163,2025-12-22 18:24:00,네이버,P009,1,98000,0,98000,,
OPO001504_P006,O001504,U0032,2025-12-22 09:32:00,쿠팡,P006,1,45000,0,45000,,
OPO001505_P005,O001505,U0271,2025-12-22 09:07:00,자사몰,P005,1,69000,0,69000,,
OPO001506_P005,O001506,U0095,2025-12-22 10:13:00,자사몰,P005,1,69000,0,69000,,
OPO001507_P005,O001507,U0160,2025-12-22 14:44:00,자사몰,P005,1,69000,0,69000,,
OPO001508_P004,O001508,U0290,2025-12-22 12:35:00,네이버,P004,1,79000,0,79000,,
OPO001509_P014,O001509,U0269,2025-12-22 17:17:00,자사몰,P014,1,85000,0,85000,,
OPO001510_P006,O001510,U0038,2025-12-22 19:26:00,쿠팡,P006,1,45000,0,45000,,
OPO001511_P000,O001511,U0163,2025-12-22 09:51:00,자사몰,P000,1,29000,0,29000,,
OPO001512_P009,O001512,U0215,2025-12-22 16:10:00,자사몰,P009,1,98000,0,98000,,
OPO001513_P009,O001513,U0295,2025-12-22 09:41:00,자사몰,P009,1,98000,0,98000,,
OPO001514_P008,O001514,U0236,2025-12-22 22:25:00,자사몰,P008,1,120000,0,120000,,
OPO001515_P013,O001515,U0020,2025-12-23 09:04:00,자사몰,P013,1,149000,0,149000,,
OPO001516_P008,O001516,U0154,2025-12-23 21:22:00,자사몰,P008,1,120000,0,120000,,
OPO001517_P007,O001517,U0252,2025-12-23 15:19:00,네이버,P007,1,32000,0,32000,,
OPO001518_P000,O001518,U0062,2025-12-23 18:06:00,지그재그,P000,1,29000,0,29000,,
OPO001519_P006,O001519,U0071,2025-12-23 14:55:00,자사몰,P006,1,45000,0,45000,,
OPO001520_P008,O001520,U0045,2025-12-23 21:23:00,자사몰,P008,1,120000,0,120000,,
OPO001520_P000,O001520,U0045,2025-12-23 21:23:00,자사몰,P000,1,29000,0,29000,,
OPO001521_P004,O001521,U0026,2025-12-23 21:02:00,자사몰,P004,1,79000,3000,76000,,C002
OPO001522_P007,O001522,U0194,2025-12-23 11:59:00,자사몰,P007,1,32000,0,32000,,
OPO001523_P014,O001523,U0163,2025-12-23 21:37:00,지그재그,P014,1,85000,0,85000,,
OPO001523_P006,O001523,U0163,2025-12-23 21:37:00,지그재그,P006,1,45000,0,45000,,
OPO001524_P007,O001524,U0062,2025-12-23 12:36:00,쿠팡,P007,1,32000,0,32000,,
OPO001525_P012,O001525,U0164,2025-12-23 16:14:00,네이버,P012,1,65000,0,65000,,
OPO001526_P010,O001526,U0042,2025-12-23 22:55:00,자사몰,P010,1,38000,0,38000,,
OPO001527_P000,O001527,U0105,2025-12-23 10:31:00,네이버,P000,1,29000,0,29000,,
OPO001528_P003,O001528,U0239,2025-12-23 12:31:00,지그재그,P003,1,59000,0,59000,,
OPO001529_P011,O001529,U0270,2025-12-23 14:48:00,쿠팡,P011,1,55000,0,55000,,
OPO001529_P007,O001529,U0270,2025-12-23 14:48:00,쿠팡,P007,1,32000,0,32000,,
OPO001530_P006,O001530,U0258,2025-12-23 11:14:00,자사몰,P006,1,45000,0,45000,,
OPO001530_P007,O001530,U0258,2025-12-23 11:14:00,자사몰,P007,1,32000,0,32000,,
OPO001531_P006,O001531,U0262,2025-12-23 15:12:00,자사몰,P006,1,45000,0,45000,,
OPO001532_P007,O001532,U0157,2025-12-23 18:41:00,에이블리,P007,1,32000,0,32000,,
OPO001533_P007,O001533,U0056,2025-12-23 16:11:00,자사몰,P007,1,32000,0,32000,,
OPO001534_P005,O001534,U0231,2025-12-23 10:59:00,자사몰,P005,1,69000,0,69000,,
OPO001535_P007,O001535,U0077,2025-12-23 15:32:00,자사몰,P007,1,32000,0,32000,,
OPO001536_P003,O001536,U0050,2025-12-23 15:46:00,자사몰,P003,1,59000,0,59000,,
OPO001536_P004,O001536,U0050,2025-12-23 15:46:00,자사몰,P004,1,79000,0,79000,,
OPO001537_P006,O001537,U0090,2025-12-23 17:38:00,쿠팡,P006,1,45000,0,45000,,
OPO001538_P014,O001538,U0025,2025-12-23 10:14:00,네이버,P014,1,85000,3000,82000,,C001
OPO001539_P011,O001539,U0033,2025-12-23 13:14:00,쿠팡,P011,1,55000,0,55000,,
OPO001539_P014,O001539,U0033,2025-12-23 13:14:00,쿠팡,P014,1,85000,0,85000,,
OPO001540_P004,O001540,U0201,2025-12-23 20:52:00,자사몰,P004,1,79000,0,79000,,
OPO001540_P007,O001540,U0201,2025-12-23 20:52:00,자사몰,P007,1,32000,0,32000,,
OPO001541_P011,O001541,U0104,2025-12-23 13:45:00,자사몰,P011,1,55000,3000,52000,,C001
OPO001542_P002,O001542,U0244,2025-12-23 22:58:00,네이버,P002,1,89000,0,89000,,
OPO001543_P000,O001543,U0035,2025-12-23 14:57:00,자사몰,P000,1,29000,0,29000,,
OPO001544_P002,O001544,U0219,2025-12-23 11:16:00,자사몰,P002,1,89000,0,89000,,
OPO001544_P010,O001544,U0219,2025-12-23 11:16:00,자사몰,P010,1,38000,0,38000,,
OPO001545_P013,O001545,U0004,2025-12-23 16:37:00,쿠팡,P013,1,149000,0,149000,,
OPO001546_P004,O001546,U0056,2025-12-23 09:36:00,자사몰,P004,1,79000,0,79000,,
OPO001547_P001,O001547,U0268,2025-12-23 21:09:00,쿠팡,P001,1,49000,0,49000,,
OPO001548_P004,O001548,U0171,2025-12-23 20:22:00,쿠팡,P004,1,79000,0,79000,,
OPO001548_P010,O001548,U0171,2025-12-23 20:22:00,쿠팡,P010,1,38000,0,38000,,
OPO001549_P005,O001549,U0186,2025-12-23 22:22:00,쿠팡,P005,1,69000,0,69000,,
OPO001550_P000,O001550,U0247,2025-12-23 19:33:00,자사몰,P000,1,29000,0,29000,,
OPO001551_P000,O001551,U0210,2025-12-23 19:09:00,지그재그,P000,1,29000,0,29000,,
OPO001552_P006,O001552,U0220,2025-12-23 20:05:00,자사몰,P006,1,45000,0,45000,,
OPO001553_P007,O001553,U0140,2025-12-23 19:34:00,지그재그,P007,1,32000,0,32000,,
OPO001553_P008,O001553,U0140,2025-12-23 19:34:00,지그재그,P008,1,120000,0,120000,,
OPO001554_P004,O001554,U0178,2025-12-23 15:37:00,지그재그,P004,1,79000,0,79000,,
OPO001555_P001,O001555,U0021,2025-12-23 20:21:00,쿠팡,P001,1,49000,0,49000,,
OPO001555_P006,O001555,U0021,2025-12-23 20:21:00,쿠팡,P006,1,45000,0,45000,,
OPO001556_P000,O001556,U0290,2025-12-23 21:22:00,에이블리,P000,1,29000,0,29000,,
OPO001557_P009,O001557,U0075,2025-12-23 11:33:00,쿠팡,P009,1,98000,0,98000,,
OPO001557_P008,O001557,U0075,2025-12-23 11:33:00,쿠팡,P008,1,120000,0,120000,,
OPO001558_P007,O001558,U0155,2025-12-23 10:51:00,쿠팡,P007,1,32000,3000,29000,,C001
OPO001559_P010,O001559,U0063,2025-12-23 13:00:00,자사몰,P010,1,38000,0,38000,,
OPO001560_P013,O001560,U0025,2025-12-23 14:56:00,자사몰,P013,1,149000,0,149000,,
OPO001561_P011,O001561,U0287,2025-12-23 10:45:00,자사몰,P011,1,55000,0,55000,,
OPO001562_P014,O001562,U0299,2025-12-23 13:14:00,에이블리,P014,1,85000,0,85000,,
OPO001563_P004,O001563,U0197,2025-12-23 10:57:00,쿠팡,P004,1,79000,0,79000,,
OPO001564_P009,O001564,U0088,2025-12-23 19:56:00,쿠팡,P009,1,98000,0,98000,,
OPO001565_P004,O001565,U0102,2025-12-23 15:35:00,자사몰,P004,1,79000,3000,76000,,C002
OPO001566_P006,O001566,U0236,2025-12-23 15:50:00,쿠팡,P006,1,45000,0,45000,,
OPO001566_P001,O001566,U0236,2025-12-23 15:50:00,쿠팡,P001,1,49000,0,49000,,
OPO001567_P005,O001567,U0226,2025-12-23 17:59:00,네이버,P005,1,69000,0,69000,,
OPO001568_P008,O001568,U0218,2025-12-23 15:29:00,쿠팡,P008,1,120000,12000,108000,,C003
OPO001569_P003,O001569,U0045,2025-12-23 18:58:00,네이버,P003,1,59000,0,59000,,
OPO001570_P004,O001570,U0191,2025-12-23 17:57:00,자사몰,P004,1,79000,7900,71100,,C003
OPO001571_P013,O001571,U0064,2025-12-23 09:29:00,쿠팡,P013,1,149000,0,149000,,
OPO001571_P008,O001571,U0064,2025-12-23 09:29:00,쿠팡,P008,1,120000,0,120000,,
OPO001572_P001,O001572,U0027,2025-12-23 13:53:00,자사몰,P001,1,49000,0,49000,,
OPO001572_P005,O001572,U0027,2025-12-23 13:53:00,자사몰,P005,1,69000,0,69000,,
OPO001573_P001,O001573,U0148,2025-12-23 20:21:00,쿠팡,P001,1,49000,0,49000,,
OPO001573_P011,O001573,U0148,2025-12-23 20:21:00,쿠팡,P011,1,55000,0,55000,,
OPO001574_P002,O001574,U0261,2025-12-23 09:44:00,네이버,P002,1,89000,0,89000,,
OPO001575_P004,O001575,U0253,2025-12-23 19:40:00,자사몰,P004,1,79000,0,79000,,
OPO001575_P010,O001575,U0253,2025-12-23 19:40:00,자사몰,P010,1,38000,0,38000,,
OPO001576_P001,O001576,U0003,2025-12-23 18:44:00,지그재그,P001,1,49000,3000,46000,,C002
OPO001577_P000,O001577,U0061,2025-12-23 12:13:00,쿠팡,P000,1,29000,0,29000,,
OPO001578_P002,O001578,U0227,2025-12-23 10:19:00,자사몰,P002,1,89000,0,89000,,
OPO001579_P010,O001579,U0279,2025-12-23 18:43:00,자사몰,P010,1,38000,0,38000,,
OPO001580_P011,O001580,U0221,2025-12-23 09:11:00,자사몰,P011,1,55000,0,55000,,
OPO001581_P007,O001581,U0087,2025-12-23 20:34:00,쿠팡,P007,1,32000,0,32000,,
OPO001582_P006,O001582,U0051,2025-12-23 16:23:00,에이블리,P006,1,45000,0,45000,,
OPO001583_P004,O001583,U0054,2025-12-23 22:27:00,쿠팡,P004,1,79000,0,79000,,
OPO001584_P010,O001584,U0288,2025-12-23 18:19:00,자사몰,P010,1,38000,0,38000,,
OPO001585_P011,O001585,U0227,2025-12-24 14:08:00,자사몰,P011,1,55000,0,55000,,
OPO001586_P008,O001586,U0004,2025-12-24 14:32:00,에이블리,P008,1,120000,0,120000,,
OPO001586_P003,O001586,U0004,2025-12-24 14:32:00,에이블리,P003,1,59000,0,59000,,
OPO001587_P005,O001587,U0268,2025-12-24 10:11:00,자사몰,P005,1,69000,0,69000,,
OPO001588_P004,O001588,U0288,2025-12-24 20:54:00,자사몰,P004,1,79000,0,79000,,
